"","file","date","time_point","culture_ID","comment","time","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"45","sample_00045","29.04.22","t4",45,NA,NA,21.464,0.623953488372093,54301.19796,1578.52319651163,83.1723011229527,43.1211922710312,34.0530240239539,11.1406747993367,225.765705337721,168.247987697592,106.474680851064,129.552324075122,0.662978723404255,0,0,0,0,0,0,0,0,0,0,0
"46","sample_00046","29.04.22","t4",46,NA,NA,21.152,0.614883720930233,67430.15262,1960.17885523256,71.986674745705,30.0181063208958,27.0104357749109,7.57727090711369,353.646385012852,275.707820562057,259.425789473684,287.134550950177,0.622105263157895,0,0,0,0,0,0,0,0,0,0,0
"47","sample_00047","29.04.22","t4",47,NA,NA,8.464,0.246046511627907,18725.22522,544.33794244186,102.752044556185,52.5962191334576,34.0730889341047,12.5405230699167,273.336313652165,238.284496555638,206.870277777778,240.358708808149,0.476388888888889,0,0,0,0,0,0,0,0,0,0,0
"48","sample_00048","29.04.22","t4",48,NA,NA,17.704,0.514651162790698,48283.0551,1403.57718313954,93.208530471155,30.7895542037169,34.3541214187744,9.2633040032206,408.709231128317,309.78485566222,207.231764705882,179.001958098064,0.557647058823529,0,0,0,0,0,0,0,0,0,0,0
"49","sample_00049","29.04.22","t4",49,NA,NA,27.856,0.809767441860465,75861.69372,2205.28179418605,99.9800362224197,47.4144713477233,33.8562514441166,13.1276837511513,378.273793119725,369.946199503382,284.293125,384.186867131413,0.385625,0,0,0,0,0,0,0,0,0,0,0
"50","sample_00050","29.04.22","t4",50,NA,NA,14.176,0.412093023255814,41730.19074,1213.08694011628,83.1994498707444,30.7342379702467,28.1777213881678,6.58409110079449,461.633490710001,330.391144440683,349.314,352.826420621275,0.475,0,0,0,0,0,0,0,0,0,0,0
"51","sample_00051","29.04.22","t4",51,NA,NA,10.32,0.3,33683.91156,979.183475581395,72.4162899223004,37.9527370801068,28.9974377645663,11.544234834928,204.738381040092,69.7453779425842,130.274117647059,100.749714767513,0.573529411764706,0,0,0,0,0,0,0,0,0,0,0
"52","sample_00052","29.04.22","t4",52,NA,NA,10.896,0.316744186046512,32259.7809,937.784328488372,87.1960208459245,33.4436397975122,31.5367369119985,8.22970390382167,418.264846041632,292.489456628971,302.9624,310.049647533531,0.4652,0,0,0,0,0,0,0,0,0,0,0
"53","sample_00053","29.04.22","t4",53,NA,NA,12.896,0.374883720930233,40249.24182,1170.0360994186,85.3476161922839,42.0202196204812,30.6117286714248,10.7837382999784,285.243761282613,211.416794837878,217.940540540541,225.875131334229,0.559189189189189,0,0,0,0,0,0,0,0,0,0,0
"54","sample_00054","29.04.22","t4",54,NA,NA,10.616,0.308604651162791,28214.9244,820.201290697674,99.6307052706111,72.7039376113125,32.924610232265,10.3301252347259,324.376947812416,191.632335034567,211.510666666667,122.40076531429,0.446666666666667,0,0,0,0,0,0,0,0,0,0,0
"55","sample_00055","29.04.22","t4",55,NA,NA,4.304,0.125116279069767,11447.6328,332.780023255814,72.3800324435694,44.109284430416,32.5693848015275,15.2960370464156,197.411907629339,120.906048154482,71.9929268292683,100.559551367434,0.86780487804878,0,0,0,0,0,0,0,0,0,0,0
"56","sample_00056","29.04.22","t4",56,NA,NA,4.408,0.128139534883721,14917.22082,433.640140116279,68.9571703674152,24.6288827166303,29.1779518290556,11.5557445134204,150.379014186079,79.501232220191,78.09,101.674398940933,0.925,0,0,0,0,0,0,0,0,0,0,0
"57","sample_00057","29.04.22","t4",57,NA,NA,7.616,0.221395348837209,19790.20674,575.296707558139,67.6542211962274,25.5772253284529,25.251317588438,4.76164143486989,190.406622818485,41.188566287847,82.482,69.0028149425804,0.976,0,0,0,0,0,0,0,0,0,0,0
"58","sample_00058","29.04.22","t4",58,NA,NA,2.968,0.0862790697674419,7255.54746,210.917077325581,81.7582213526887,20.9007831181528,36.0955219488419,8.16483085130947,226.508119897959,191.281583578017,131.1575,199.340748196817,0.725,0,0,0,0,0,0,0,0,0,0,0
"59","sample_00059","29.04.22","t4",59,NA,NA,6.568,0.19093023255814,14219.52408,413.358258139535,93.5522012965845,22.3229618736905,34.7963995305313,9.35194575684488,170.642416943235,34.5633967557144,117.371666666667,56.9325399579239,0.4625,0,0,0,0,0,0,0,0,0,0,0
"60","sample_00060","29.04.22","t4",60,NA,NA,1.664,0.0483720930232558,14275.16136,414.975620930233,92.0178755423654,40.2008052447278,30.5895094831644,9.67249916281934,430.312218984334,277.162123951059,288.227857142857,298.245346915243,0.442857142857143,0,0,0,0,0,0,0,0,0,0,0
"61","sample_00061","29.04.22","t4",61,NA,NA,3.12,0.0906976744186047,89199.81306,2593.01782151163,81.2041835446957,43.7408742881716,32.9290841194403,12.3865679799718,282.544684387095,243.691878919836,174.580952380952,260.103463849269,0.680952380952381,0,0,0,0,0,0,0,0,0,0,0
"62","sample_00062","29.04.22","t4",62,NA,NA,1.976,0.0574418604651163,53119.03698,1544.15805174419,102.282469839238,37.4805995628553,39.271515301251,12.4037070608191,468.01984295206,445.300501716211,353.9,458.576962054651,0.489166666666667,0,0,0,0,0,0,0,0,0,0,0
"63","sample_00063","29.04.22","t4",63,NA,NA,3,0.0872093023255814,74649.7458,2170.05075,85.1469396663512,30.3392848747822,31.4555874961845,6.87743132996479,294.065329285175,345.694895981749,224.264666666667,349.366487473432,0.608666666666667,0,0,0,0,0,0,0,0,0,0,0
"64","sample_00064","29.04.22","t4",64,NA,NA,3,0.0872093023255814,62844.93216,1826.8875627907,87.2863318608961,32.6698202881489,35.011568347122,8.39732057334716,282.307415894634,300.483190059219,200.237037037037,309.241998457394,0.58962962962963,0,0,0,0,0,0,0,0,0,0,0
"65","sample_00065","29.04.22","t4",65,NA,NA,1.784,0.0518604651162791,79955.10162,2324.27620988372,76.1257465644151,48.5111802749273,31.2515588445947,14.8977759868775,369.510768124686,269.491611838586,270.0545,298.751117950488,0.61025,0,0,0,0,0,0,0,0,0,0,0
"66","sample_00066","29.04.22","t4",66,NA,NA,3,0.0872093023255814,117866.3967,3426.34874127907,91.7940520567724,50.882445508946,34.9869610030081,13.6692012126853,227.790308499418,183.169348228014,128.302195121951,146.491111189591,0.664634146341463,0,0,0,0,0,0,0,0,0,0,0
"67","sample_00067","29.04.22","t4",67,NA,NA,2,0.0581395348837209,68267.8611,1984.53084593023,94.2571484173258,37.1910854289756,31.5308013191949,10.0569077846835,331.275809513904,225.644466637439,241.871764705882,225.489071138386,0.462352941176471,0,0,0,0,0,0,0,0,0,0,0
"68","sample_00068","29.04.22","t4",68,NA,NA,0.984,0.0286046511627907,40780.02672,1185.46589302326,73.6223424774742,31.4167839949596,31.5621322253928,7.94321207744842,223.717291035596,181.625655008384,85.4910714285714,145.385327028538,0.795892857142857,0,0,0,0,0,0,0,0,0,0,0
"69","sample_00069","29.04.22","t4",69,NA,NA,2.888,0.083953488372093,80431.56144,2338.12678604651,74.56028355,37.8881151014796,30.00554064,13.4367934983072,265.188046743761,217.819819554295,111.74,123.144201446922,0.758,0,0,0,0,0,0,0,0,0,0,0
"70","sample_00070","29.04.22","t4",70,NA,NA,3.944,0.114651162790698,59303.96046,1723.95233895349,64.012979955175,22.1493562847931,28.8606007027174,6.6214902817578,164.259521906908,40.5617139718027,66.59125,80.1618629377016,0.63125,0,0,0,0,0,0,0,0,0,0,0
"71","sample_00071","29.04.22","t4",71,NA,NA,1,0.0290697674418605,23983.99794,697.209242441861,95.0507651222809,34.7393514666974,39.6349574179456,10.6989250433922,215.720258555023,162.698669420493,55.4166666666667,53.5510902472271,0.715,0,0,0,0,0,0,0,0,0,0,0
"72","sample_00072","29.04.22","t4",72,NA,NA,5.12,0.148837209302326,115783.80408,3365.80825813954,87.8806004973521,34.9051563755688,33.1321385259562,12.2382070315447,281.809102103084,229.109363374431,142.703333333333,158.941335561269,0.712222222222222,0,0,0,0,0,0,0,0,0,0,0
"73","sample_00073","29.04.22","t4",73,NA,NA,5.272,0.153255813953488,107920.31436,3137.21844069767,76.1752321900452,39.6411712620656,34.7797954914027,17.4158095130912,218.691949967511,83.4884569373365,76.68,45.1360288461446,1.10666666666667,0,0,0,0,0,0,0,0,0,0,0
"74","sample_00074","29.04.22","t4",74,NA,NA,4.688,0.136279069767442,76458.08862,2222.61885523256,109.350891,2.83796260111188,37.211724,2.06577229757132,190.401,30.7435886324287,126.53,57.3039335473578,0.585,0,0,0,0,0,0,0,0,0,0,0
"75","sample_00075","29.04.22","t4",75,NA,NA,3.512,0.102093023255814,120547.09008,3504.2758744186,74.5891852113933,66.2485998355227,32.1348452676733,10.7612668464399,405.300681994967,72.3377938809596,310.17,132.179725752477,0.423333333333333,0,0,0,0,0,0,0,0,0,0,0
"76","sample_00076","29.04.22","t4",76,NA,NA,4,0.116279069767442,19967.61618,580.45395872093,85.9278412530554,11.1217110245912,31.3082613139407,4.81094879268972,162.517218678578,51.1284738604176,100.623333333333,86.329583033087,0.543333333333333,0,0,0,0,0,0,0,0,0,0,0
"77","sample_00077","29.04.22","t4",77,NA,NA,5.328,0.154883720930233,29814.36498,866.696656395349,44.8923859836648,29.5121102469336,23.4834292892045,9.70887837308807,235.189377567694,125.832817458016,157.3475,168.185773154767,0.5575,0,0,0,0,0,0,0,0,0,0,0
"78","sample_00078","29.04.22","t4",78,NA,NA,2.264,0.0658139534883721,9978.75612,290.080119767442,87.4558099467036,36.6582856128416,33.1720634798082,11.283703877774,394.052773032331,250.527753250937,293.359166666667,224.997651642627,0.536666666666667,0,0,0,0,0,0,0,0,0,0,0
"79","sample_00079","29.04.22","t4",79,NA,NA,5.496,0.159767441860465,22959.30096,667.421539534884,75.2956706606774,39.7864801203549,30.7782837547306,10.9847306749748,252.665490324185,342.151872075854,181.402727272727,364.620190090755,0.633636363636364,0,0,0,0,0,0,0,0,0,0,0
"80","sample_00080","29.04.22","t4",80,NA,NA,3.888,0.113023255813953,18969.8193,551.448235465116,74.0955982936696,20.4290271317956,26.9015810365398,6.29526347284282,294.229079922717,197.623541033974,227.016041666667,208.953129374718,0.609791666666667,0,0,0,0,0,0,0,0,0,0,0
"81","sample_00081","29.04.22","t4",81,NA,NA,3.888,0.113023255813953,26683.32456,775.678039534884,98.480856578499,37.3614207742329,33.5279631198312,8.97282850869172,393.233144087242,279.289796272886,327.988823529412,260.87917612571,0.384705882352941,0,0,0,0,0,0,0,0,0,0,0
"82","sample_00082","29.04.22","t4",82,NA,NA,4.808,0.139767441860465,19454.28354,565.531498255814,87.3688162292433,33.3590794414035,33.572333731934,10.8538819727731,278.199257698683,255.631699384911,179.6475,241.118998728278,0.52,0,0,0,0,0,0,0,0,0,0,0
"83","sample_00083","29.04.22","t4",83,NA,NA,2.224,0.0646511627906977,10669.23576,310.152202325581,102.948375165415,49.8116907672044,34.9546225434979,12.3620298298908,251.947664515145,216.801538522379,158.417647058824,213.55183298,0.516470588235294,0,0,0,0,0,0,0,0,0,0,0
"84","sample_00084","29.04.22","t4",84,NA,NA,3.768,0.10953488372093,15415.59438,448.127743604651,86.9191929038803,32.2287255287349,27.9047399073699,7.86829739865011,377.259411054455,297.417059825186,295.558,306.087752150984,0.5895,0,0,0,0,0,0,0,0,0,0,0
"85","sample_00085","29.04.22","t4",85,NA,NA,5.96,0.173255813953488,28224.63468,820.48356627907,87.2221793566063,38.3278368591652,31.8526541698984,11.1398396815142,348.676147680746,250.472662841864,264.500555555556,266.311749335188,0.459722222222222,0,0,0,0,0,0,0,0,0,0,0
"86","sample_00086","29.04.22","t4",86,NA,NA,1.144,0.0332558139534884,9347.85036,271.739836046512,87.6689797580633,35.9453167979337,34.8494784800932,10.4933231601572,347.822248177609,254.256216773702,192.774166666667,167.604751964437,0.48,0,0,0,0,0,0,0,0,0,0,0
"87","sample_00087","29.04.22","t4",87,NA,NA,3.528,0.102558139534884,14430.65706,419.495844767442,89.0711807290261,34.2946055096633,35.5982785126487,10.4070144705705,366.483703711082,322.677701489401,270.07625,320.70181325493,0.544375,0,0,0,0,0,0,0,0,0,0,0
"88","sample_00088","29.04.22","t4",88,NA,NA,7.312,0.212558139534884,37197.06462,1081.31001802326,102.294102271295,83.7878008630998,33.4839094408179,11.404770713383,330.065019560694,282.143581386603,223.73125,283.099228614257,0.5715,0,0,0,0,0,0,0,0,0,0,0
"89","sample_00089","29.04.22","t4",89,NA,NA,3.224,0.0937209302325581,7744.86684,225.141477906977,87.6461548032817,33.465761398878,32.8779376033332,10.3165633238247,253.362481866628,269.337548708957,189.624444444444,288.384734393329,0.608055555555556,0,0,0,0,0,0,0,0,0,0,0
"90","sample_00090","29.04.22","t4",90,NA,NA,3.68,0.106976744186047,16184.54358,470.480918023256,76.7854967413731,32.6256575469596,29.2923175289627,10.4492181641619,261.119430774749,153.553558470661,179.090689655172,145.599561320253,0.593448275862069,0,0,0,0,0,0,0,0,0,0,0
"91","sample_00091","29.04.22","t4",91,NA,NA,6.912,0.20093023255814,28565.01936,830.378469767442,97.4216085619992,45.2563092151043,32.1213404571125,11.2779404401736,414.110472873683,294.969805230718,312.799285714286,319.092746066192,0.4625,0,0,0,0,0,0,0,0,0,0,0
