"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment"
"sample_00036",100.153465116279,16.5406539865365,2040.7761627907,961.62007384911,185.565725581395,43.3873526981193,66.8644639534884,18.8496289794335,36.3403674418605,10.9241546001384,1.87811627906977,0.384728674293872,0.08,0.89,1.72,43,47.67,29,17.03,210.78,122.55,19.96,0.77,3.75,93.78,499.08,19.16,"sample_00036-108","17.04.2022","t1",36,NA
"sample_00036",64.6971111111111,12.4616653944212,1459.8225,832.290227102131,177.866025,76.8914012659755,66.35775,27.975493775535,25.643775,7.32759651179658,2.53246296296296,0.7207826122168,-0.31,0.83,2.24,54,81.99,21,9.44,443.97,198.2,35.82,0.93,6.21,121.74,533.79,23.29,"sample_00036-110","17.04.2022","t1",36,NA
"sample_00036",64.3000638297872,4.7654423509455,2826.46484042553,207.480036178447,259.59595212766,8.259719152472,116.975805319149,3.21192231590289,30.7407063829787,1.71334916127351,3.81402127659575,0.182958951129304,0,0.07,1.88,47,2260.98,2261,1202.65,2279.18,1212.33,63.87,28.22,8.86,221.64,1596.86,705.38,"sample_00036-134","17.04.2022","t1",36,NA
"sample_00036",106.609288,9.33953951929731,1064.32542,69.6278163332174,126.2476368,6.9958889189074,50.7955212,4.57392353672523,26.8110972,1.91358324590392,1.912904,0.275032004706549,-0.07,0.51,5,125,865.05,865,173.01,1369.58,273.92,29.02,0.64,6.26,156.51,725.52,16.06,"sample_00036-14","17.04.2022","t1",36,NA
"sample_00036",70.9844,15.6699974211044,2574.01152,292.455270761977,223.0749396,27.833216820633,88.0421076,14.5167769816527,37.8846072,5.08066176932716,2.410272,0.678172501321299,-0.07,0.52,5,125,387.05,387,77.41,734.37,146.87,18.98,0.43,2.9,72.49,474.44,10.82,"sample_00036-15","17.04.2022","t1",36,NA
"sample_00036",48.8323103448276,2.0757231287889,1098.9675,192.585986744048,170.158655172414,24.7219251614633,76.0895844827586,12.0923031335396,18.3865810344828,1.75277836689832,4.16765517241379,0.767571554405845,-0.12,0.76,1.16,29,163.64,52,45.17,356.34,307.19,22.62,4.99,6.02,150.61,565.41,124.83,"sample_00036-151","17.04.2022","t1",36,NA
"sample_00036",57.4707857142857,13.1680273140363,649.070357142857,372.754163068543,90.4552071428572,27.5721130584907,34.4115964285714,9.71635643627565,22.1772214285714,7.45677287455507,1.59321428571429,0.22218806972366,0.18,0.49,1.68,42,631.06,631,375.63,791,470.83,30.6,5.13,7.86,196.39,764.89,128.14,"sample_00036-164","17.04.2022","t1",36,NA
"sample_00036",149.561263157895,27.0141788209419,3390.78523026316,1674.63146739201,317.886151973684,119.610520626844,90.1577960526316,19.6735757294902,45.4866690789474,14.9277400009802,2.11888157894737,0.511737744477391,-0.09,1.43,3.04,76,119.59,111,36.4,479.49,157.73,29.03,0.25,6.82,170.45,725.87,6.21,"sample_00036-17","17.04.2022","t1",36,NA
"sample_00036",97.1810454545454,10.7265114920268,1956.37090909091,955.566895848987,196.641030681818,50.5172410073798,73.6929715909091,22.514305411512,32.0524363636364,10.1901923946016,2.427,0.834931914784422,0.01,1.15,1.76,44,37.24,29,16.7,195.95,111.34,37.24,0.25,6.37,159.18,930.97,6.34,"sample_00036-170","17.04.2022","t1",36,NA
"sample_00036",54.2121,5.39527599541179,860.7211875,412.385704819043,130.81743,51.1392363036732,47.92172625,19.1341624243199,21.8831625,5.19468034480578,2.18835,0.829403262469392,0.15,1.07,1.6,40,49.13,10,6.16,190.06,118.79,11.41,1.19,2.79,69.86,285.26,29.81,"sample_00036-174","17.04.2022","t1",36,NA
"sample_00036",50.4448235294118,6.59371736083532,447.691764705882,227.047480785148,77.9898970588235,24.9190473577,29.7034147058824,10.3390845627642,18.6076058823529,2.31050910462177,1.57602941176471,0.373646931489829,-0.03,0.13,1.52,34,1300.36,1300,855.5,1311.7,862.96,101.16,6.51,16.67,179.68,1264.5,162.66,"sample_00036-177","17.04.2022","t1",36,NA
"sample_00036",70.6304722222222,10.2639620489392,1914.53625,849.286731987811,193.535775,60.9092879651283,74.7628875,25.9915424489401,31.311,5.52760478338364,2.35238888888889,0.646259933453484,-0.23,0.69,1.44,36,88.87,31,21.71,235.79,163.74,17.98,1.49,3.38,84.56,449.43,37.28,"sample_00036-181","17.04.2022","t1",36,NA
"sample_00036",51.39234375,1.22103175857287,859.0809375,266.012005426348,133.06426875,46.9020498420219,48.26131875,11.9323191195562,22.4181421875,2.57529146268137,2.15665625,0.517558636813572,0.14,0.85,1.28,32,124.92,115,89.64,217.91,170.24,14.8,0.84,3.3,82.42,370.11,21.03,"sample_00036-188","17.04.2022","t1",36,NA
"sample_00036",73.5391290322581,1.59624916379424,2177.03504032258,173.871303355768,178.773793548387,9.08822875193053,66.7412564516129,4.23542605371822,41.469060483871,1.44469382118788,1.60859677419355,0.0814114141265174,0.05,0.1,2.48,62,955.44,945,380.99,1506.9,607.62,33.59,7.12,4.9,122.55,839.76,178.1,"sample_00036-2","17.04.2022","t1",36,NA
"sample_00036",57.804192,7.78351029907085,1804.40622,186.337299819153,202.8709152,16.0227692430521,90.3539124,9.77469167769182,25.659666,3.55392398601475,3.604272,0.671616902801763,0.02,0.52,5,125,695.75,495,99.09,1779.43,355.89,33.69,1.49,5.85,146.25,842.28,37.18,"sample_00036-20","17.04.2022","t1",36,NA
"sample_00036",72.2700517241379,4.68124935498991,3166.81370689655,86.0764380140889,264.742704310345,11.0682441011388,116.653965517241,6.51365572414215,34.6581543103448,1.91432111204598,3.38334482758621,0.332129152205443,-0.01,0.3,2.32,58,2514.7,2515,1083.92,2582.99,1113.36,58.37,5.31,13.81,345.14,1459.28,132.63,"sample_00036-23","17.04.2022","t1",36,NA
"sample_00036",60.956072,1.62245445870775,1435.02192,72.8977571146906,146.9431368,5.10638064325765,55.3395564,1.7339674364196,33.0126516,1.21744228388626,1.678328,0.0763121535156331,0.03,0.22,5,125,1000.95,352,70.38,2387.58,477.52,36.52,2.03,4.96,123.99,912.93,50.87,"sample_00036-28","17.04.2022","t1",36,NA
"sample_00036",65.2883611111111,3.42887132744271,1265.72625,663.631215662978,169.9304625,71.6072134939365,53.545275,22.1437405963352,28.74105,5.82171553905842,1.85452777777778,0.618212098883829,-0.24,1.13,1.48,36,106.5,77,52.16,253.72,171.43,27.91,1.39,5.09,95.35,380.12,34.8,"sample_00036-29","17.04.2022","t1",36,NA
"sample_00036",53.649424,3.00737667074511,1796.00814,160.23271338431,196.6431168,5.84189287276415,86.6713284,3.14637268760199,26.3738268,2.0241129408908,3.302032,0.232672757045099,0,0.42,5,125,792.17,792,158.43,2624.65,524.93,51.5,2.76,9.02,225.5,1287.61,69.06,"sample_00036-31","17.04.2022","t1",36,NA
"sample_00036",51.71144,6.03287039342559,1048.31658,151.195109666451,161.7004296,12.8876175400448,70.9176384,7.76735636250991,18.9004104,2.78546178586169,3.819192,0.597427599824663,-0.01,0.61,5,125,549.96,470,94.01,1653.28,330.66,29.27,2.46,5.74,143.59,731.64,61.59,"sample_00036-32","17.04.2022","t1",36,NA
"sample_00036",75.5330161290322,3.33169105962886,3324.15181451613,865.31350974487,229.335691935484,49.8260115449349,83.8737036290322,13.8547157304432,49.9871576612903,4.546101243369,1.67647580645161,0.197061686669436,-0.01,0.39,5,124,1692.65,1693,338.53,2102.14,420.43,54.29,0.42,8.59,198.68,1329.83,10.51,"sample_00036-33","17.04.2022","t1",36,NA
"sample_00036",78.4990090909091,3.83310939844757,4205.601,501.373193397828,308.496747272727,21.81430265627,135.730374545455,5.03410778039835,39.4051745454545,4.29817428864149,3.47869090909091,0.345809268781669,-0.09,0.67,4.4,110,254.99,149,33.97,1666.55,378.76,51.24,1.12,9.32,233.02,1280.88,28.1,"sample_00036-36","17.04.2022","t1",36,NA
"sample_00036",78.7292941176471,7.08272365231878,1894.00632352941,772.657683380442,188.721542647059,54.6083940695186,75.7749044117647,22.6495010984936,30.1994205882353,7.80799297039741,2.51241176470588,0.66080383178355,-0.64,1.25,1.4,34,38.52,29,20.52,152.6,109,20.45,0.8,4.59,94.05,410.46,20.11,"sample_00036-37","17.04.2022","t1",36,NA
"sample_00036",52.489072,5.12698063564927,666.86004,274.862115261721,95.4655955999999,18.4301572361998,37.028826,7.0968612363671,22.2542316,4.11455123869275,1.670472,0.171601779071912,-0.01,0.08,5,125,3286.16,3286,657.23,3477.15,695.43,45.31,8.79,5.58,139.62,1132.8,219.74,"sample_00036-38","17.04.2022","t1",36,NA
"sample_00036",60.289424,1.75783809790652,1523.98908,57.2390318259188,146.0028564,3.43916539695607,54.8734176,1.34122510918875,35.365734,1.15332853796124,1.553424,0.0680250504143214,0.02,0.34,5,125,2124.93,2125,424.99,2609.17,521.83,37.96,5.59,5.82,145.6,949.05,139.76,"sample_00036-39","17.04.2022","t1",36,NA
"sample_00036",44.9531785714286,0.806322242979697,259.510982142857,70.7336980477405,62.6915410714286,16.3003406891461,24.5797392857143,7.24392564416659,13.5423321428571,1.40505941829112,1.84685714285714,0.635288777397988,0.02,0.1,1.12,28,843.44,843,753.07,852.7,761.34,45.53,22.66,5.36,134.01,1138.26,566.53,"sample_00036-4","17.04.2022","t1",36,NA
"sample_00036",45.7200714285714,0.867882266738905,311.256964285714,59.4706805414716,64.8429107142857,6.96053006868131,25.8821035714286,2.9664191648574,15.223275,1.72412000828171,1.71247619047619,0.217859905544068,0.01,0.04,1.76,42,1366.12,1366,776.2,1372.72,779.95,67.33,28.39,7.61,64.52,1100.28,709.66,"sample_00036-44","17.04.2022","t1",36,NA
"sample_00036",52.4247027027027,6.38940254614662,1111.3802027027,277.694351023512,157.52277972973,29.8455915549883,70.2567182432432,14.8478317408535,20.0743175675676,3.727026210616,3.57316216216216,0.894039363955587,-0.03,0.57,2.96,74,851.08,772,260.72,1204.51,406.93,37.44,2.26,8.45,211.26,935.98,56.51,"sample_00036-46","17.04.2022","t1",36,NA
"sample_00036",63.74816,15.3194701644461,2088.10386,170.309823707739,231.18615,16.1218690554329,102.0207636,8.37228801408921,26.134812,1.93889735263329,3.934456,0.499126794027459,-0.08,0.66,5,125,389.21,212,42.41,1327.93,265.59,29.29,0.62,6.08,152.08,732.3,15.58,"sample_00036-48","17.04.2022","t1",36,NA
"sample_00036",55.8528901098901,10.7790933760689,1381.41494505495,217.422370632658,177.643948351648,18.0036707644649,78.9537263736264,10.2149838066096,22.5681576923077,4.54548198647675,3.63784615384615,0.789352616924878,-0.04,0.22,3.64,91,1420.45,1420,390.23,2386.99,655.77,47.64,3.18,11.25,281.2,1191.12,79.49,"sample_00036-5","17.04.2022","t1",36,NA
"sample_00036",74.5193865546218,8.27861267046685,1712.88964285714,699.355541142126,190.020997058824,61.9198530278871,68.6418844537815,23.5421405907304,30.9878092436975,5.67038227935881,2.22374789915966,0.727999711520796,0.21,1.4,4.84,119,123.66,70,14.48,848.82,175.38,63.19,0.15,7.63,143.33,639.68,3.67,"sample_00036-59","17.04.2022","t1",36,NA
"sample_00036",52.8885054945055,4.23314306494628,1021.82167582418,470.976775002561,133.405486813187,40.1422775341263,49.7547395604396,16.5921345739304,25.2553104395604,5.83397541029422,2.00964835164835,0.628423077121109,0.2,1.34,3.68,91,137.6,63,17.02,494.41,134.35,28.94,0.18,4.99,110.66,525.15,4.46,"sample_00036-64","17.04.2022","t1",36,NA
"sample_00036",60.5048181818182,4.63284746035406,703.319318181818,376.917654178411,109.63755,43.6692729543343,43.1240318181818,19.5823701952117,19.9612227272727,5.09190301643346,2.18424242424242,0.907859709368105,-0.32,1.24,1.4,33,90.91,86,61.42,144.3,103.07,25.25,0.59,5.12,88.72,516.5,14.63,"sample_00036-71","17.04.2022","t1",36,NA
"sample_00036",97.9894054054054,23.2755000639097,1723.88797297297,545.32041498455,185.55822972973,42.6665656297977,63.0391621621621,14.3311588191402,34.423504054054,6.93465233363031,1.89595495495495,0.535164450296905,0.06,1.13,4.44,111,95.7,64,14.51,432.54,97.42,14.95,0.4,3.05,76.36,373.79,10.05,"sample_00036-76","17.04.2022","t1",36,NA
"sample_00036",89.4962037037037,14.9265689829571,2903.85,585.782667864693,230.5861875,39.1881841610292,86.7995625,16.3747511307365,42.24435,7.00651949972977,2.09456481481481,0.424569276474563,0.08,0.6,4.32,108,157.03,132,30.58,423.34,98,25.24,0.58,2.74,68.38,630.92,14.6,"sample_00036-79","17.04.2022","t1",36,NA
"sample_00036",46.9617846153846,1.96825795829323,339.153230769231,158.925214382575,67.1835807692308,21.3920290400232,25.48098,7.50679134646484,16.3372015384615,3.28412241468051,1.56404615384615,0.315596876507893,-0.05,0.47,2.64,65,1433.95,1104,418.07,1908.8,723.03,46.55,0.23,10.14,258.3,1163.86,5.76,"sample_00036-84","17.04.2022","t1",36,NA
"sample_00036",67.6247586206896,8.37641781028814,779.967155172414,531.566575065309,127.973715517241,71.0195263592786,43.4999327586207,20.5134622054391,20.9682465517241,5.66915928122332,2.06041379310345,0.780007029146047,-0.34,0.82,1.16,29,81.57,45,38.87,291.87,251.61,21.26,2.46,4.86,121.58,531.45,61.61,"sample_00036-91","17.04.2022","t1",36,NA
"sample_00036",58.6599589041096,2.03766146898266,1487.23489726027,260.826896881261,149.56461369863,15.0419276651116,57.5234815068493,5.86467456407137,32.5983945205479,4.43851435234153,1.79742465753425,0.301843774796767,-0.01,0.53,2.92,73,413.16,135,46.12,1291.95,442.45,36.55,3.01,6.66,166.58,913.73,75.25,"sample_00036-95","17.04.2022","t1",36,NA
"sample_00037",54.3842222222222,1.24470735928427,1519.965,451.429919217705,188.5482,47.6567316619896,75.5826,20.5112198911914,25.4142,1.78611369588148,2.96711111111111,0.790769602414359,0.22,1.05,1.08,27,53.04,52,48.56,156.59,144.99,23.77,0.62,7.07,176.67,594.15,15.43,"sample_00037-101","17.04.2022","t1",37,NA
"sample_00037",56.19288,3.40435885202094,415.9674,144.698810406522,75.318012,16.2004151399308,27.69633,6.58547860689525,18.733032,3.63465897101778,1.49828,0.346466631389903,-0.19,0.69,1.08,25,108.9,109,100.62,216.56,200.52,28.44,0.42,6.3,118.92,596.74,10.53,"sample_00037-102","17.04.2022","t1",37,NA
"sample_00037",47.0074222222222,2.91696484917339,529.6185,415.625801007909,82.40805,37.8845387615614,32.34015,15.2611944060745,18.21609,6.61844091879926,1.73706666666667,0.457226043161864,0.01,0.1,1.96,45,1133.81,1134,578.47,1180.28,602.18,82.62,14.37,11.43,137.6,863.65,359.16,"sample_00037-14","17.04.2022","t1",37,NA
"sample_00037",60.538336,11.8928580716327,1559.68092,134.90537178648,187.2443952,17.7622150578737,83.0265552,10.6902117287374,24.2596296,3.14392210794903,3.510624,0.709116108878488,0.03,0.45,5,125,1220.1,1155,230.97,1919.72,383.94,27.25,2.32,5.26,131.48,681.22,57.98,"sample_00037-18","17.04.2022","t1",37,NA
"sample_00037",87.665301369863,13.0103598311381,876.747328767123,77.5171718513254,115.153317123288,10.0135690968632,46.4630979452055,6.28488123130089,24.2718719178082,2.32791792758432,1.94990410958904,0.407006762310173,-0.02,0.29,2.92,73,2425.41,2425,830.62,2806.65,961.18,56.9,2.92,12.82,320.47,1422.55,73.04,"sample_00037-19","17.04.2022","t1",37,NA
"sample_00037",54.2755,5.26158187151903,420.127670454545,110.752028642239,79.0703590909091,15.6231970013669,28.9582363636364,5.75863973326029,18.4004386363636,2.9429859002077,1.60888636363636,0.403265923915126,-0.05,1.08,1.84,44,88.4,63,34.29,222.67,121.02,24.21,0.57,4.3,78.67,337.93,14.32,"sample_00037-21","17.04.2022","t1",37,NA
"sample_00037",46.6255,1.01605305297096,453.1190625,135.690898292165,83.30394375,19.1309711313405,30.4715671875,7.5668486454616,18.72770625,1.94183818558394,1.62478125,0.358919052278797,0.01,0.05,1.28,32,937.7,938,732.58,942.61,736.41,44.12,26.85,3.35,83.77,1102.89,671.33,"sample_00037-22","17.04.2022","t1",37,NA
"sample_00037",48.665858974359,2.05008410169176,373.262019230769,150.892485210592,73.0001596153846,20.120467267742,28.5931038461538,8.44992569773975,16.1725846153846,2.32721560999611,1.75471794871795,0.385267318140154,0,0.07,3.2,78,1982.51,1983,619.53,2002.6,625.81,87.5,14.87,8.08,97.18,877.52,371.85,"sample_00037-27","17.04.2022","t1",37,NA
"sample_00037",67.34028,16.9983035522619,2515.22496,188.186583516796,230.6087496,23.3479767332312,99.5641308,15.1088401546919,32.8609548,4.78172066901327,3.129416,0.696366875682917,0.04,0.38,5,125,1412.62,1413,282.52,2363.09,472.62,39.16,1.31,8.46,211.51,979.1,32.81,"sample_00037-3","17.04.2022","t1",37,NA
"sample_00037",59.6190263157895,2.38735274046314,1888.01407894737,814.241460385856,188.786273684211,47.5288332312633,69.9253815789474,19.5679656453196,33.0957473684211,9.38601653026881,2.24673684210526,0.777946662668673,-0.22,0.75,1.52,38,33.35,20,13.04,181.06,119.12,18.18,1.89,3.16,79,454.62,47.25,"sample_00037-32","17.04.2022","t1",37,NA
"sample_00037",45.9246129032258,3.94526945152816,236.513467741936,52.6882400212064,55.1896112903226,8.58688623788924,21.1020677419355,2.97362493301661,14.16285,1.65886668451687,1.49790322580645,0.194945694119962,0.01,0.14,1.36,31,886.09,886,651.53,907.59,667.35,184.41,2.38,30.22,226.36,1536.73,59.6,"sample_00037-35","17.04.2022","t1",37,NA
"sample_00037",54.9035555555555,12.7427889368415,616.005,457.476542902748,84.52107,36.935755517582,31.42224,13.7047611583513,21.72852,8.85733431816794,1.45562222222222,0.370722469638609,0.06,0.55,1.84,45,257.52,258,139.95,657.57,357.38,31.71,1.27,8.49,207.26,792.71,31.85,"sample_00037-43","17.04.2022","t1",37,NA
"sample_00037",68.3633529411765,7.6714434125929,1867.15125,1150.12698598069,189.671744117647,69.752160898525,64.9970602941176,28.3334289068832,33.5473411764706,9.4443984124265,1.92671568627451,0.554749080330686,-0.01,1.06,4.08,102,119.37,118,29.03,427.32,104.74,35.91,0.53,4.04,101.05,897.79,13.29,"sample_00037-44","17.04.2022","t1",37,NA
"sample_00037",111.331293333333,14.3304654596831,10566.9279,3219.75095254499,462.66714,102.350437519386,175.434768,41.6515986903026,74.236122,14.1221871310026,2.37036,0.383525348540319,0.01,0.45,3,75,262.8,263,87.6,682.37,227.46,41.06,1.32,5.84,146.08,1026.43,32.93,"sample_00037-47","17.04.2022","t1",37,NA
"sample_00037",52.4191851851852,0.782599909426023,957.42,96.5197312978424,123.79515,13.9169081938745,47.8365,5.00159313986361,25.51875,1.27583897125653,1.8817037037037,0.244854558842091,-0.02,0.07,1.08,27,743.32,743,688.26,752.32,696.59,42.53,17.72,4.7,117.58,1063.17,442.99,"sample_00037-5","17.04.2022","t1",37,NA
"sample_00037",56.8537826086957,5.7528326275479,515.965597826087,305.99847443074,93.0999913043478,42.9907396283139,32.2299880434783,13.6082134935698,19.1834413043478,4.5079160878923,1.68947826086957,0.624205405620455,0.28,1.24,1.96,46,91.74,15,7.85,449.06,229.11,72.06,0.6,13.35,253.88,1596.23,14.9,"sample_00037-51","17.04.2022","t1",37,NA
"sample_00037",52.2973103448276,4.37334932929609,829.928793103449,236.513396707402,114.425487931034,23.5956113739916,43.8552620689655,8.596539365454,23.7789465517241,2.67823638352452,1.84390804597701,0.292555207756882,0.01,0.4,3.48,87,2131.77,2132,612.58,2279.01,654.89,35.94,1.54,5.72,142.88,898.55,38.51,"sample_00037-54","17.04.2022","t1",37,NA
"sample_00037",79.9211058823529,22.6848653926249,1120.58020588235,660.135549153905,127.706172352941,42.5165187898876,46.3011723529412,15.4192531155732,28.5821841176471,9.92839024185074,1.67064705882353,0.451592491867928,-0.02,0.97,3.44,85,76.43,53,15.47,322.33,93.7,19.29,0.66,2.76,69.17,482.25,16.47,"sample_00037-56","17.04.2022","t1",37,NA
"sample_00037",61.6597446808511,5.25513812116536,1438.18515957447,558.147375424309,167.793740425532,47.7568044050311,60.9360414893617,17.4851955104489,28.9183787234043,5.70560744960552,2.10668085106383,0.51052709787907,0.18,1.2,1.88,47,40.15,18,9.59,206.96,110.09,18.93,0.34,4.35,108.79,473.33,8.57,"sample_00037-59","17.04.2022","t1",37,NA
"sample_00037",67.16965,3.31521850027196,2223.19485,158.109870019884,186.983802,7.52022530567584,69.2172135,2.81549848122326,40.8806595,2.3322903203869,1.69886,0.118581005854626,-0.01,0.36,4,100,1934.99,1935,483.75,2739.53,684.88,44.61,4.55,7.5,187.42,1115.21,113.65,"sample_00037-6","17.04.2022","t1",37,NA
"sample_00037",46.2446538461539,1.72494062372727,577.241826923077,295.209248796983,91.9915442307692,32.7631789320674,34.6817076923077,13.006835234112,20.0482788461538,5.31024843470008,1.73088461538462,0.507802349496186,0.03,0.09,1.16,26,593.15,593,511.34,604.03,520.72,74.52,14.54,12.81,120.95,796.49,363.53,"sample_00037-62","17.04.2022","t1",37,NA
